Order_ID,Quantity,Payment_Method
8727,3,UPI
8728,2,Credit Card
8729,9,Debit Card
8730,1,Debit Card
8731,6,Debit Card
8732,3,Debit Card
8733,8,Net Banking
8734,6,Cash on Delivery
8735,6,Credit Card
8736,4,Net Banking
8737,1,UPI
8738,8,Debit Card
8739,4,Credit Card
8740,4,Debit Card
8741,1,Net Banking
8742,9,Net Banking
8743,6,Cash on Delivery
8744,5,Debit Card
8745,7,Cash on Delivery
8746,7,Debit Card
8747,8,Cash on Delivery
8748,2,Cash on Delivery
8749,10,Net Banking
8750,4,UPI
8751,5,Net Banking
8752,2,UPI
8753,8,Credit Card
8754,9,Debit Card
8755,8,Credit Card
8756,4,Debit Card
8757,2,Debit Card
8758,2,Cash on Delivery
8759,9,UPI
8760,10,Net Banking
8761,9,Debit Card
8762,9,Debit Card
8763,6,Cash on Delivery
8764,6,Debit Card
8765,7,Credit Card
8766,5,Net Banking
8767,7,UPI
8768,6,Debit Card
8769,9,UPI
8770,3,Net Banking
8771,4,Cash on Delivery
8772,9,Debit Card
8773,10,Debit Card
8774,5,Debit Card
8775,8,UPI
8776,4,Debit Card
8777,8,Net Banking
8778,7,Net Banking
8779,7,Debit Card
8780,1,Debit Card
8781,10,Net Banking
8782,2,UPI
8783,3,UPI
8784,2,Credit Card
8785,9,Credit Card
8786,5,UPI
8787,8,Cash on Delivery
8788,5,Credit Card
8789,8,Debit Card
8790,5,Debit Card
8791,9,Credit Card
8792,8,Net Banking
8793,1,Credit Card
8794,2,Net Banking
8795,1,Credit Card
8796,5,Credit Card
8797,7,Cash on Delivery
8798,4,Net Banking
8799,10,UPI
8800,2,UPI
8801,5,UPI
8802,7,Credit Card
8803,3,Debit Card
8804,6,Cash on Delivery
8805,8,Debit Card
8806,1,Net Banking
8807,10,UPI
8808,4,Net Banking
8809,9,Net Banking
8810,10,Debit Card
8811,6,Net Banking
8812,1,Net Banking
8813,9,Cash on Delivery
8814,4,Credit Card
8815,4,UPI
8816,10,Cash on Delivery
8817,7,Net Banking
8818,8,Cash on Delivery
8819,5,UPI
8820,5,UPI
8821,6,Net Banking
8822,5,Credit Card
8823,2,Cash on Delivery
8824,4,Debit Card
8825,1,UPI
8826,5,Credit Card
8827,2,UPI
8828,10,Credit Card
8829,1,Cash on Delivery
8830,7,Net Banking
8831,9,UPI
8832,6,Net Banking
8833,9,Debit Card
8834,2,UPI
8835,9,Net Banking
8836,4,Credit Card
8837,2,Debit Card
8838,8,Debit Card
8839,6,Net Banking
8840,3,UPI
8841,2,Net Banking
8842,10,UPI
8843,5,Cash on Delivery
8844,5,UPI
8845,2,Cash on Delivery
8846,10,UPI
8847,3,Cash on Delivery
8848,5,Cash on Delivery
8849,1,Credit Card
8850,6,Debit Card
8851,1,Net Banking
8852,3,Net Banking
8853,4,UPI
8854,2,Debit Card
8855,10,Credit Card
8856,9,Net Banking
8857,8,Credit Card
8858,5,Net Banking
8859,4,Cash on Delivery
8860,2,Cash on Delivery
8861,9,Net Banking
8862,2,UPI
8863,10,UPI
8864,6,Net Banking
8865,6,UPI
8866,2,UPI
8867,4,UPI
8868,7,Net Banking
8869,10,Net Banking
8870,5,Cash on Delivery
8871,5,UPI
8872,9,Debit Card
8873,4,Debit Card
8874,9,Net Banking
8875,5,UPI
8876,8,Cash on Delivery
8877,9,Net Banking
8878,4,Net Banking
8879,8,Credit Card
8880,10,Credit Card
8881,7,UPI
8882,1,UPI
8883,9,Cash on Delivery
8884,1,Cash on Delivery
8885,6,Cash on Delivery
8886,8,Cash on Delivery
8887,3,UPI
8888,10,Cash on Delivery
8889,8,Net Banking
8890,10,Debit Card
8891,6,Net Banking
8892,6,UPI
8893,6,UPI
8894,9,Net Banking
8895,4,Credit Card
8896,6,Debit Card
8897,8,Credit Card
8898,5,UPI
8899,5,Debit Card
8900,3,Credit Card
8901,10,Net Banking
8902,3,UPI
8903,5,Cash on Delivery
8904,7,Net Banking
8905,3,Cash on Delivery
8906,7,Net Banking
8907,9,Net Banking
8908,1,Credit Card
8909,10,Debit Card
8910,1,Credit Card
8911,2,Credit Card
8912,10,UPI
8913,6,Cash on Delivery
8914,2,Credit Card
8915,5,Cash on Delivery
8916,8,UPI
8917,1,Credit Card
8918,5,Cash on Delivery
8919,9,Debit Card
8920,9,UPI
8921,4,Cash on Delivery
8922,2,Credit Card
8923,10,Cash on Delivery
8924,4,Net Banking
8925,8,Debit Card
8926,10,Net Banking
8927,9,Credit Card
8928,1,Debit Card
8929,2,Debit Card
8930,4,Net Banking
8931,6,Cash on Delivery
8932,3,Cash on Delivery
8933,9,UPI
8934,1,UPI
8935,6,Debit Card
8936,5,UPI
8937,8,UPI
8938,6,Net Banking
8939,6,Cash on Delivery
8940,3,Net Banking
8941,4,Debit Card
8942,2,Credit Card
8943,2,Credit Card
8944,6,Net Banking
8945,6,Debit Card
8946,4,Net Banking
8947,6,UPI
8948,2,Debit Card
8949,9,Net Banking
8950,7,Cash on Delivery
8951,5,Debit Card
8952,1,Credit Card
8953,3,Credit Card
8954,7,UPI
8955,6,UPI
8956,7,Cash on Delivery
8957,10,Debit Card
8958,6,Cash on Delivery
8959,5,Debit Card
8960,10,Net Banking
8961,9,Net Banking
8962,3,Credit Card
8963,6,Net Banking
8964,8,Credit Card
8965,7,Cash on Delivery
8966,4,Debit Card
8967,3,Net Banking
8968,4,Cash on Delivery
8969,3,UPI
8970,3,Net Banking
8971,5,Credit Card
8972,1,Debit Card
8973,6,Debit Card
8974,8,UPI
8975,3,UPI
8976,8,Net Banking
8977,4,Debit Card
8978,5,Cash on Delivery
8979,5,Credit Card
8980,4,Debit Card
8981,1,Debit Card
8982,9,Net Banking
8983,5,Net Banking
8984,6,Cash on Delivery
8985,1,Net Banking
8986,3,Credit Card
8987,9,Debit Card
8988,5,Debit Card
8989,4,Debit Card
8990,9,UPI
8991,3,Credit Card
8992,1,Credit Card
8993,9,Cash on Delivery
8994,3,Debit Card
8995,2,UPI
8996,5,Credit Card
8997,8,Cash on Delivery
8998,3,Cash on Delivery
8999,4,Credit Card
9000,1,Credit Card
9001,4,Cash on Delivery
9002,4,Net Banking
9003,4,Net Banking
9004,4,Credit Card
9005,10,Cash on Delivery
9006,2,Cash on Delivery
9007,5,Debit Card
9008,4,Credit Card
9009,3,Debit Card
9010,5,UPI
9011,2,UPI
9012,10,Credit Card
9013,7,Credit Card
9014,10,Credit Card
9015,1,Credit Card
9016,3,Credit Card
9017,9,Net Banking
9018,6,UPI
9019,10,Debit Card
9020,9,UPI
9021,9,UPI
9022,5,Credit Card
9023,6,UPI
9024,6,UPI
9025,3,UPI
9026,10,Net Banking
9027,1,Credit Card
9028,6,Credit Card
9029,6,Cash on Delivery
9030,9,Net Banking
9031,2,Cash on Delivery
9032,10,Debit Card
9033,6,Credit Card
9034,7,Net Banking
9035,3,Cash on Delivery
9036,8,Credit Card
9037,2,UPI
9038,9,Credit Card
9039,1,Debit Card
9040,8,Debit Card
9041,4,Cash on Delivery
9042,10,Cash on Delivery
9043,2,UPI
9044,6,Net Banking
9045,7,Cash on Delivery
9046,2,Credit Card
9047,7,UPI
9048,9,UPI
9049,6,UPI
9050,5,UPI
9051,10,Debit Card
9052,3,Cash on Delivery
9053,1,Cash on Delivery
9054,8,Net Banking
9055,6,Credit Card
9056,2,UPI
9057,4,Debit Card
9058,1,UPI
9059,7,Credit Card
9060,8,Credit Card
9061,10,Credit Card
9062,4,Debit Card
9063,6,Cash on Delivery
9064,2,Debit Card
9065,10,Debit Card
9066,4,Cash on Delivery
9067,9,Cash on Delivery
9068,5,Debit Card
9069,7,Debit Card
9070,6,Credit Card
9071,1,Cash on Delivery
9072,2,UPI
9073,2,Cash on Delivery
9074,1,Cash on Delivery
9075,4,Net Banking
9076,5,Net Banking
9077,3,Cash on Delivery
9078,4,Credit Card
9079,9,Debit Card
9080,10,Cash on Delivery
9081,8,UPI
9082,4,Cash on Delivery
9083,7,Credit Card
9084,8,Debit Card
9085,10,Net Banking
9086,5,UPI
9087,5,Credit Card
9088,8,Debit Card
9089,3,UPI
9090,2,Credit Card
9091,2,Net Banking
9092,4,Debit Card
9093,4,UPI
9094,8,Debit Card
9095,2,Credit Card
9096,10,Cash on Delivery
9097,7,Debit Card
9098,9,Net Banking
9099,3,Credit Card
9100,7,Cash on Delivery
9101,2,Net Banking
9102,7,Net Banking
9103,7,UPI
9104,2,UPI
9105,4,Debit Card
9106,8,Cash on Delivery
9107,8,Net Banking
9108,5,UPI
9109,8,Debit Card
9110,1,Net Banking
9111,5,UPI
9112,5,Debit Card
9113,10,Credit Card
9114,6,Cash on Delivery
9115,2,Debit Card
9116,8,UPI
9117,10,UPI
9118,8,Debit Card
9119,8,Net Banking
9120,7,Credit Card
9121,8,Credit Card
9122,5,Credit Card
9123,10,Cash on Delivery
9124,4,UPI
9125,8,Net Banking
9126,9,Cash on Delivery
9127,4,UPI
9128,6,Credit Card
9129,2,UPI
9130,4,Debit Card
9131,3,UPI
9132,8,Cash on Delivery
9133,8,Net Banking
9134,9,Net Banking
9135,10,Cash on Delivery
9136,2,Credit Card
9137,6,Credit Card
9138,3,Credit Card
9139,6,Net Banking
9140,9,Debit Card
9141,3,Credit Card
9142,3,Credit Card
9143,10,Credit Card
9144,4,Credit Card
9145,4,Cash on Delivery
9146,6,Net Banking
9147,7,UPI
9148,3,Net Banking
9149,3,Cash on Delivery
9150,5,UPI
9151,5,Net Banking
9152,5,Credit Card
9153,9,Cash on Delivery
9154,6,Credit Card
9155,4,Credit Card
9156,8,Debit Card
9157,9,Cash on Delivery
9158,3,Credit Card
9159,9,UPI
9160,6,Debit Card
9161,5,UPI
9162,3,UPI
9163,6,Credit Card
9164,4,UPI
9165,5,Debit Card
9166,6,Cash on Delivery
9167,1,Credit Card
9168,2,Debit Card
9169,2,Net Banking
9170,8,UPI
9171,2,UPI
9172,10,UPI
9173,7,Credit Card
9174,6,UPI
9175,2,Debit Card
9176,8,Net Banking
9177,1,Debit Card
9178,9,Credit Card
9179,6,Debit Card
9180,8,Net Banking
9181,10,Net Banking
9182,6,Credit Card
9183,2,UPI
9184,2,Net Banking
9185,4,Credit Card
9186,9,Credit Card
9187,9,Net Banking
9188,2,Net Banking
9189,9,Cash on Delivery
9190,4,UPI
9191,1,UPI
9192,10,Cash on Delivery
9193,2,Cash on Delivery
9194,6,Cash on Delivery
9195,2,Debit Card
9196,1,Cash on Delivery
9197,1,Debit Card
9198,9,Cash on Delivery
9199,3,Debit Card
9200,5,Credit Card
9201,10,Credit Card
9202,8,Cash on Delivery
9203,3,Cash on Delivery
9204,5,UPI
9205,1,Cash on Delivery
9206,9,Net Banking
9207,3,Net Banking
9208,10,Net Banking
9209,6,Net Banking
9210,9,Credit Card
9211,3,Credit Card
9212,8,Credit Card
9213,7,Net Banking
9214,3,Credit Card
9215,5,Debit Card
9216,10,Cash on Delivery
9217,10,Credit Card
9218,2,Credit Card
9219,8,Net Banking
9220,5,Credit Card
9221,7,UPI
9222,4,UPI
9223,8,UPI
9224,6,UPI
9225,10,Credit Card
9226,9,Net Banking
9227,6,UPI
9228,6,Cash on Delivery
9229,8,Cash on Delivery
9230,6,Cash on Delivery
9231,3,Debit Card
9232,6,Debit Card
9233,1,UPI
9234,1,Credit Card
9235,8,Cash on Delivery
9236,10,Net Banking
9237,10,Credit Card
9238,6,Net Banking
9239,3,Cash on Delivery
9240,10,UPI
9241,4,Debit Card
9242,2,Debit Card
9243,2,Net Banking
9244,2,UPI
9245,7,Cash on Delivery
9246,7,Cash on Delivery
9247,4,UPI
9248,8,Cash on Delivery
9249,3,Credit Card
9250,8,Net Banking
9251,2,Net Banking
9252,10,Net Banking
9253,4,Credit Card
9254,5,Cash on Delivery
9255,6,Net Banking
9256,4,Net Banking
9257,8,UPI
9258,2,Cash on Delivery
9259,4,Net Banking
9260,5,UPI
9261,3,Debit Card
9262,1,Credit Card
9263,8,UPI
9264,6,Debit Card
9265,3,UPI
9266,9,Debit Card
9267,1,UPI
9268,3,Debit Card
9269,7,UPI
9270,5,Net Banking
9271,10,Net Banking
9272,6,Debit Card
9273,8,Cash on Delivery
9274,10,Credit Card
9275,10,UPI
9276,6,Credit Card
9277,4,Credit Card
9278,1,Cash on Delivery
9279,4,Credit Card
9280,6,UPI
9281,1,UPI
9282,5,Debit Card
9283,8,UPI
9284,3,Credit Card
9285,10,UPI
9286,6,Credit Card
9287,7,Credit Card
9288,8,UPI
9289,2,Credit Card
9290,7,Cash on Delivery
9291,10,Credit Card
9292,6,Debit Card
9293,4,Net Banking
9294,1,Debit Card
9295,9,Credit Card
9296,6,UPI
9297,4,Credit Card
9298,8,Debit Card
9299,9,UPI
9300,10,Cash on Delivery
9301,6,Credit Card
9302,7,UPI
9303,5,UPI
9304,8,Credit Card
9305,7,Debit Card
9306,6,Cash on Delivery
9307,8,Credit Card
9308,5,Cash on Delivery
9309,8,UPI
9310,3,Credit Card
9311,1,Net Banking
9312,4,UPI
9313,3,Debit Card
9314,7,UPI
9315,8,Credit Card
9316,9,Cash on Delivery
9317,4,UPI
9318,10,UPI
9319,2,Debit Card
9320,9,UPI
9321,10,Debit Card
9322,3,Cash on Delivery
9323,10,Debit Card
9324,3,Net Banking
9325,1,UPI
9326,9,Debit Card
9327,8,Credit Card
9328,5,Credit Card
9329,6,UPI
9330,9,Cash on Delivery
9331,5,Cash on Delivery
9332,7,UPI
9333,1,Debit Card
9334,4,Credit Card
9335,10,Net Banking
9336,1,Debit Card
9337,1,Credit Card
9338,1,UPI
9339,1,Credit Card
9340,2,Cash on Delivery
9341,4,Debit Card
9342,1,UPI
9343,7,Cash on Delivery
9344,6,Debit Card
9345,10,Debit Card
9346,2,Debit Card
9347,10,UPI
9348,2,Net Banking
9349,2,UPI
9350,6,Net Banking
9351,7,Cash on Delivery
9352,2,Debit Card
9353,7,Cash on Delivery
9354,5,Debit Card
9355,6,Cash on Delivery
9356,2,Net Banking
9357,10,UPI
9358,10,UPI
9359,9,Net Banking
9360,5,UPI
9361,9,Net Banking
9362,8,Cash on Delivery
9363,8,Credit Card
9364,2,Cash on Delivery
9365,4,Cash on Delivery
9366,10,Debit Card
9367,7,UPI
9368,2,Debit Card
9369,6,Debit Card
9370,2,UPI
9371,6,Credit Card
9372,4,UPI
9373,6,Debit Card
9374,9,Credit Card
9375,7,Net Banking
9376,8,UPI
9377,5,UPI
9378,3,Cash on Delivery
9379,6,UPI
9380,1,Debit Card
9381,6,Net Banking
9382,4,Debit Card
9383,3,Credit Card
9384,5,Credit Card
9385,7,Cash on Delivery
9386,8,Net Banking
9387,5,Net Banking
9388,4,Net Banking
9389,3,Debit Card
9390,2,Credit Card
9391,1,UPI
9392,1,Net Banking
9393,9,UPI
9394,10,UPI
9395,6,Cash on Delivery
9396,10,Cash on Delivery
9397,3,Net Banking
9398,8,Cash on Delivery
9399,4,UPI
9400,3,UPI
9401,10,Cash on Delivery
9402,9,Credit Card
9403,1,Debit Card
9404,2,Credit Card
9405,7,Cash on Delivery
9406,8,Cash on Delivery
9407,4,Credit Card
9408,7,Cash on Delivery
9409,4,UPI
9410,7,UPI
9411,6,Debit Card
9412,7,Cash on Delivery
9413,2,Credit Card
9414,5,UPI
9415,9,UPI
9416,7,Cash on Delivery
9417,6,Cash on Delivery
9418,2,UPI
9419,7,Credit Card
9420,9,Debit Card
9421,3,UPI
9422,8,Debit Card
9423,3,Net Banking
9424,9,Net Banking
9425,8,Net Banking
9426,7,UPI
9427,7,UPI
9428,10,Debit Card
9429,7,UPI
9430,6,Credit Card
9431,8,Debit Card
9432,1,Debit Card
9433,6,Debit Card
9434,6,UPI
9435,8,Debit Card
9436,10,Cash on Delivery
9437,1,Credit Card
9438,9,Cash on Delivery
9439,3,Credit Card
9440,2,Cash on Delivery
9441,9,Net Banking
9442,7,Cash on Delivery
9443,6,Net Banking
9444,9,Cash on Delivery
9445,4,Credit Card
9446,10,Credit Card
9447,6,UPI
9448,2,Cash on Delivery
9449,10,Debit Card
9450,8,Debit Card
9451,5,Credit Card
9452,8,UPI
9453,7,Debit Card
9454,7,Net Banking
9455,9,Debit Card
9456,5,Credit Card
9457,10,Debit Card
9458,10,UPI
9459,8,Cash on Delivery
9460,10,Net Banking
9461,4,Cash on Delivery
9462,3,Cash on Delivery
9463,5,Cash on Delivery
9464,5,UPI
9465,6,UPI
9466,2,Net Banking
9467,5,Credit Card
9468,1,Cash on Delivery
9469,5,UPI
9470,8,UPI
9471,6,Net Banking
9472,3,Credit Card
9473,9,Debit Card
9474,5,Credit Card
9475,1,Debit Card
9476,8,UPI
9477,4,Debit Card
9478,6,UPI
9479,8,Credit Card
9480,4,Cash on Delivery
9481,6,Net Banking
9482,4,Net Banking
9483,7,Credit Card
9484,1,Cash on Delivery
9485,1,Credit Card
9486,4,UPI
9487,4,Cash on Delivery
9488,6,Credit Card
9489,2,UPI
9490,2,UPI
9491,4,Cash on Delivery
9492,1,Debit Card
9493,4,Net Banking
9494,3,Debit Card
9495,5,UPI
9496,4,Cash on Delivery
9497,9,Cash on Delivery
9498,9,Debit Card
9499,8,Debit Card
9500,8,Debit Card
9501,2,UPI
9502,2,Debit Card
9503,8,Net Banking
9504,9,Credit Card
9505,10,UPI
9506,3,Credit Card
9507,3,Cash on Delivery
9508,10,Credit Card
9509,7,Debit Card
9510,4,UPI
9511,1,Net Banking
9512,3,Debit Card
9513,6,UPI
9514,10,Net Banking
9515,9,UPI
9516,6,Debit Card
9517,6,Net Banking
9518,3,Cash on Delivery
9519,3,UPI
9520,4,Credit Card
9521,7,Debit Card
9522,3,Cash on Delivery
9523,6,Debit Card
9524,5,Net Banking
9525,3,Net Banking
9526,7,Debit Card
9527,3,Net Banking
9528,2,Net Banking
9529,3,UPI
9530,10,Credit Card
9531,5,UPI
9532,1,Credit Card
9533,6,UPI
9534,6,Debit Card
9535,4,Net Banking
9536,9,Credit Card
9537,4,Cash on Delivery
9538,10,Net Banking
9539,7,Cash on Delivery
9540,10,Cash on Delivery
9541,10,Net Banking
9542,10,Debit Card
9543,8,Debit Card
9544,7,Net Banking
9545,1,UPI
9546,4,Cash on Delivery
9547,8,Debit Card
9548,1,Net Banking
9549,6,Net Banking
9550,5,Net Banking
9551,10,Debit Card
9552,2,Cash on Delivery
9553,2,Debit Card
9554,3,Cash on Delivery
9555,4,Cash on Delivery
9556,1,UPI
9557,4,Net Banking
9558,5,Net Banking
9559,4,Debit Card
9560,10,Net Banking
9561,5,UPI
9562,8,Credit Card
9563,4,UPI
9564,1,Credit Card
9565,5,Net Banking
9566,6,Debit Card
9567,8,Net Banking
9568,9,Credit Card
9569,8,Debit Card
9570,9,Credit Card
9571,4,Credit Card
9572,2,Net Banking
9573,6,Net Banking
9574,5,Cash on Delivery
9575,3,Debit Card
9576,1,Cash on Delivery
9577,8,Debit Card
9578,5,Cash on Delivery
9579,8,Net Banking
9580,3,Cash on Delivery
9581,10,Credit Card
9582,9,Credit Card
9583,5,Credit Card
9584,8,UPI
9585,5,Net Banking
9586,7,Cash on Delivery
9587,1,Net Banking
9588,9,Cash on Delivery
9589,3,Debit Card
9590,5,UPI
9591,7,Net Banking
9592,3,Debit Card
9593,5,UPI
9594,7,Debit Card
9595,1,Debit Card
9596,10,Cash on Delivery
9597,4,UPI
9598,5,Cash on Delivery
9599,1,UPI
9600,9,Credit Card
9601,4,Net Banking
9602,8,Net Banking
9603,3,UPI
9604,7,Cash on Delivery
9605,7,UPI
9606,1,Net Banking
9607,7,Debit Card
9608,4,Cash on Delivery
9609,2,Net Banking
9610,1,UPI
9611,5,UPI
9612,3,UPI
9613,4,Cash on Delivery
9614,10,Credit Card
9615,3,Debit Card
9616,8,UPI
9617,8,Debit Card
9618,4,UPI
9619,2,Credit Card
9620,2,Cash on Delivery
9621,10,Debit Card
9622,3,Net Banking
9623,7,UPI
9624,4,UPI
9625,10,Credit Card
9626,3,UPI
9627,4,Debit Card
9628,4,Cash on Delivery
9629,6,Debit Card
9630,4,UPI
9631,10,Credit Card
9632,1,Debit Card
9633,8,Cash on Delivery
9634,1,Debit Card
9635,9,Net Banking
9636,4,Credit Card
9637,1,Net Banking
9638,10,Credit Card
9639,8,UPI
9640,8,Net Banking
9641,3,Net Banking
9642,3,Cash on Delivery
9643,8,Cash on Delivery
9644,9,Debit Card
9645,8,Cash on Delivery
9646,1,Debit Card
9647,6,Debit Card
9648,3,Cash on Delivery
9649,10,Credit Card
9650,5,Debit Card
9651,2,Net Banking
9652,10,Cash on Delivery
9653,9,Net Banking
9654,4,Cash on Delivery
9655,4,Cash on Delivery
9656,3,UPI
9657,10,Credit Card
9658,6,Debit Card
9659,2,UPI
9660,10,Debit Card
9661,10,Credit Card
9662,9,Credit Card
9663,2,Credit Card
9664,8,Credit Card
9665,10,Debit Card
9666,7,Debit Card
9667,3,Net Banking
9668,7,Net Banking
9669,3,Credit Card
9670,5,Credit Card
9671,5,Cash on Delivery
9672,7,Credit Card
9673,1,Debit Card
9674,5,Net Banking
9675,4,UPI
9676,4,Cash on Delivery
9677,7,Credit Card
9678,7,UPI
9679,8,Debit Card
9680,4,Debit Card
9681,8,Net Banking
9682,4,Debit Card
9683,4,Cash on Delivery
9684,4,Credit Card
9685,9,UPI
9686,10,Net Banking
9687,10,UPI
9688,3,Credit Card
9689,10,Cash on Delivery
9690,8,Debit Card
9691,2,Cash on Delivery
9692,3,Cash on Delivery
9693,9,Debit Card
9694,1,Net Banking
9695,6,Cash on Delivery
9696,8,Debit Card
9697,9,Net Banking
9698,9,UPI
9699,7,UPI
9700,9,UPI
9701,2,Cash on Delivery
9702,3,Credit Card
9703,10,Net Banking
9704,2,UPI
9705,6,Debit Card
9706,10,Debit Card
9707,6,Net Banking
9708,9,Debit Card
9709,5,Cash on Delivery
9710,9,Credit Card
9711,10,Net Banking
9712,8,Credit Card
9713,10,UPI
9714,10,Cash on Delivery
9715,9,Debit Card
9716,4,UPI
9717,4,UPI
9718,1,Debit Card
9719,6,Net Banking
9720,6,Credit Card
9721,4,Net Banking
9722,4,Credit Card
9723,9,Net Banking
9724,3,Net Banking
9725,3,UPI
9726,6,Net Banking
9727,5,Net Banking
9728,1,Cash on Delivery
9729,5,Debit Card
9730,5,Debit Card
9731,10,Cash on Delivery
9732,7,Cash on Delivery
9733,1,Debit Card
9734,4,Cash on Delivery
9735,6,Credit Card
9736,2,Net Banking
9737,7,Cash on Delivery
9738,1,Net Banking
9739,8,Cash on Delivery
9740,1,Net Banking
9741,1,Cash on Delivery
9742,10,Net Banking
9743,6,Debit Card
9744,6,Debit Card
9745,10,UPI
9746,2,Net Banking
9747,10,Cash on Delivery
9748,1,Cash on Delivery
9749,2,Cash on Delivery
9750,10,UPI
9751,10,Debit Card
9752,2,Debit Card
9753,1,Cash on Delivery
9754,1,Net Banking
9755,6,Net Banking
9756,3,Credit Card
9757,8,Debit Card
9758,7,Cash on Delivery
9759,6,Credit Card
9760,9,Cash on Delivery
9761,1,Cash on Delivery
9762,3,UPI
9763,6,Net Banking
9764,3,Net Banking
9765,6,UPI
9766,6,UPI
9767,7,Net Banking
9768,1,Cash on Delivery
9769,6,Debit Card
9770,10,Debit Card
9771,5,Net Banking
9772,7,Credit Card
9773,3,UPI
9774,1,Cash on Delivery
9775,9,UPI
9776,9,Net Banking
9777,6,Cash on Delivery
9778,7,Net Banking
9779,4,Net Banking
9780,6,Debit Card
9781,8,Cash on Delivery
9782,5,Credit Card
9783,7,Net Banking
9784,7,Net Banking
9785,10,UPI
9786,9,UPI
9787,1,Debit Card
9788,8,UPI
9789,3,UPI
9790,10,Credit Card
9791,3,Credit Card
9792,7,UPI
9793,9,Net Banking
9794,8,Cash on Delivery
9795,2,Net Banking
9796,6,Debit Card
9797,1,Credit Card
9798,9,Cash on Delivery
9799,2,Net Banking
9800,5,Cash on Delivery
9801,5,Credit Card
9802,7,Cash on Delivery
9803,2,Debit Card
9804,6,Cash on Delivery
9805,9,Credit Card
9806,1,Credit Card
9807,3,Debit Card
9808,10,Credit Card
9809,10,Net Banking
9810,4,UPI
9811,7,UPI
9812,5,Debit Card
9813,7,Cash on Delivery
9814,8,Credit Card
9815,3,Net Banking
9816,1,Credit Card
9817,3,Net Banking
